date,symbol,pnl_gross,pnl_net,cum_gross,cum_net
2025-08-30 00:00:00+00:00,KMNO,0.020261789492558746,0.019461789492558747,0.27508671341575097,0.24508671341575103
2025-08-31 00:00:00+00:00,KMNO,0.012478031634446385,0.012478031634446385,0.28756474505019736,0.25756474505019744
2025-09-01 00:00:00+00:00,KMNO,0.07897934386391248,0.07817934386391248,0.36654408891410983,0.3357440889141099
2025-09-02 00:00:00+00:00,KMNO,0.05710516396532217,0.05630516396532217,0.423649252879432,0.39204925287943204
2025-09-03 00:00:00+00:00,KMNO,-0.008379390265644382,-0.009179390265644382,0.4152698626137876,0.38286986261378764
2025-09-04 00:00:00+00:00,KMNO,0.04791371994342286,0.04791371994342286,0.4631835825572105,0.4307835825572105
2025-09-05 00:00:00+00:00,KMNO,0.003528319405756708,0.002728319405756708,0.4667119019629672,0.4335119019629672
2025-09-06 00:00:00+00:00,KMNO,-0.022020725388601003,-0.022020725388601003,0.4446911765743662,0.4114911765743662
2025-09-07 00:00:00+00:00,KMNO,-0.011731315042573298,-0.012531315042573299,0.4329598615317929,0.39895986153179286
2025-09-08 00:00:00+00:00,KMNO,-0.05143070880867784,-0.05143070880867784,0.38152915272311505,0.347529152723115
2025-09-09 00:00:00+00:00,KMNO,0.003557452863749533,0.003557452863749533,0.3850866055868646,0.35108660558686455
2025-09-10 00:00:00+00:00,KMNO,-0.03659407354516242,-0.03659407354516242,0.34849253204170216,0.31449253204170213
2025-09-11 00:00:00+00:00,KMNO,0.21611847769932857,0.21531847769932858,0.5646110097410307,0.5298110097410307
2025-09-12 00:00:00+00:00,KMNO,-0.0730671197960917,-0.0730671197960917,0.491543889944939,0.456743889944939
2025-09-13 00:00:00+00:00,KMNO,-0.0018331805682858526,-0.0026331805682858526,0.4897107093766532,0.4541107093766531
2025-09-14 00:00:00+00:00,KMNO,-0.007014333638304393,-0.007014333638304393,0.4826963757383488,0.4470963757383487
2025-09-15 00:00:00+00:00,KMNO,0.02059357964869779,0.019793579648697792,0.5032899553870466,0.4668899553870465
2025-09-16 00:00:00+00:00,KMNO,-0.007270029673590583,-0.007270029673590583,0.496019925713456,0.4596199257134559
2025-09-17 00:00:00+00:00,KMNO,0.3356747870273502,0.3356747870273502,0.8316947127408062,0.7952947127408061
2025-09-18 00:00:00+00:00,KMNO,0.04598858677408524,0.04598858677408524,0.8776832995148914,0.8412832995148913
2025-09-19 00:00:00+00:00,KMNO,0.10430038510911421,0.10350038510911422,0.9819836846240056,0.9447836846240055
2025-09-20 00:00:00+00:00,KMNO,0.010032246506628484,0.009232246506628483,0.9920159311306341,0.954015931130634
2025-09-21 00:00:00+00:00,KMNO,0.01903748374127945,0.01903748374127945,1.0110534148719137,0.9730534148719134
2025-09-22 00:00:00+00:00,KMNO,-0.12079368763054077,-0.12079368763054077,0.8902597272413729,0.8522597272413727
2025-09-23 00:00:00+00:00,KMNO,0.061237956975056185,0.06043795697505618,0.9514976842164291,0.9126976842164288
2025-09-24 00:00:00+00:00,KMNO,0.019682271896527492,0.019682271896527492,0.9711799561129566,0.9323799561129563
2025-09-25 00:00:00+00:00,KMNO,0.10282518284812847,0.10282518284812847,1.074005138961085,1.0352051389610848
2025-09-26 00:00:00+00:00,KMNO,0.06745524296675187,0.06665524296675188,1.1414603819278368,1.1018603819278368
2025-09-27 00:00:00+00:00,KMNO,-0.03713686732554655,-0.037936867325546554,1.1043235146022903,1.0639235146022903
2025-09-28 00:00:00+00:00,KMNO,-0.012561362980075041,-0.013361362980075042,1.0917621516222153,1.0505621516222152
2025-09-29 00:00:00+00:00,KMNO,0.02573475654335433,0.02573475654335433,1.1174969081655697,1.0762969081655696
2025-09-30 00:00:00+00:00,KMNO,-0.038488952245189,-0.038488952245189,1.0790079559203807,1.0378079559203806
2025-10-01 00:00:00+00:00,KMNO,0.0708673091178651,0.0708673091178651,1.1498752650382458,1.1086752650382456
2025-10-02 00:00:00+00:00,KMNO,-0.059808943652222224,-0.060608943652222226,1.0900663213860236,1.0480663213860235
2025-10-03 00:00:00+00:00,KMNO,-0.04323971260613968,-0.04323971260613968,1.0468266087798839,1.0048266087798838
2025-10-04 00:00:00+00:00,KMNO,0.04858502379163532,0.04858502379163532,1.095411632571519,1.0534116325715193
2025-10-05 00:00:00+00:00,KMNO,0.0975256646485918,0.09672566464859181,1.1929372972201109,1.1501372972201112
2025-10-06 00:00:00+00:00,KMNO,-0.008993884158772003,-0.008993884158772003,1.1839434130613389,1.1411434130613392
2025-10-07 00:00:00+00:00,KMNO,-0.07320909970958378,-0.07320909970958378,1.110734313351755,1.0679343133517554
2025-10-08 00:00:00+00:00,KMNO,-0.014623318971145105,-0.015423318971145105,1.09611099438061,1.0525109943806104
2025-10-09 00:00:00+00:00,KMNO,0.07926907733882382,0.07926907733882382,1.1753800717194338,1.1317800717194342
2025-10-10 00:00:00+00:00,KMNO,0.17833682739343115,0.17833682739343115,1.353716899112865,1.3101168991128653
2025-10-11 00:00:00+00:00,KMNO,-0.0384419118897773,-0.039241911889777305,1.3152749872230878,1.270874987223088
2025-10-12 00:00:00+00:00,KMNO,-0.06987440297187342,-0.07067440297187341,1.2454005842512144,1.2002005842512147
2025-10-13 00:00:00+00:00,KMNO,0.11144179894179906,0.11064179894179907,1.3568423831930134,1.3108423831930138
2025-10-14 00:00:00+00:00,KMNO,0.06962213626896763,0.06882213626896763,1.4264645194619812,1.3796645194619814
2025-10-15 00:00:00+00:00,KMNO,-0.014230892228973335,-0.015030892228973336,1.4122336272330078,1.3646336272330082
2025-10-16 00:00:00+00:00,KMNO,-0.015896188158961877,-0.015896188158961877,1.396337439074046,1.3487374390740463
2025-10-17 00:00:00+00:00,KMNO,0.07499587934728869,0.07499587934728869,1.4713333184213346,1.423733318421335
2025-10-18 00:00:00+00:00,KMNO,-0.015332720024532343,-0.015332720024532343,1.4560005983968023,1.4084005983968026
2025-10-19 00:00:00+00:00,KMNO,0.005450015571473066,0.0046500155714730654,1.4614506139682755,1.4130506139682757
2025-10-20 00:00:00+00:00,KMNO,0.061218099264130243,0.061218099264130243,1.5226687132324057,1.474268713232406
2025-10-21 00:00:00+00:00,KMNO,-0.010673782521681163,-0.010673782521681163,1.5119949307107245,1.4635949307107248
2025-10-22 00:00:00+00:00,KMNO,0.04752475247524757,0.04752475247524757,1.5595196831859721,1.5111196831859723
2025-10-23 00:00:00+00:00,KMNO,-0.011261261261261257,-0.011261261261261257,1.5482584219247109,1.499858421924711
2025-10-24 00:00:00+00:00,KMNO,-0.07777968134315572,-0.07777968134315572,1.4704787405815551,1.4220787405815554
2025-10-25 00:00:00+00:00,KMNO,0.01589572405023043,0.01589572405023043,1.4863744646317856,1.4379744646317858
2025-10-26 00:00:00+00:00,KMNO,0.04135034727830722,0.04055034727830722,1.5277248119100928,1.478524811910093
2025-10-27 00:00:00+00:00,KMNO,0.017372421281215966,0.016572421281215968,1.5450972331913086,1.495097233191309
2025-10-28 00:00:00+00:00,KMNO,0.022573007103393827,0.02177300710339383,1.5676702402947025,1.516870240294703
2025-10-29 00:00:00+00:00,KMNO,0.018524235875269968,0.018524235875269968,1.5861944761699724,1.535394476169973
2025-10-30 00:00:00+00:00,KMNO,0.08381327675053052,0.08301327675053052,1.6700077529205029,1.6184077529205034
2025-10-31 00:00:00+00:00,KMNO,0.059057071960297636,0.058257071960297634,1.7290648248808005,1.6766648248808012
2025-11-01 00:00:00+00:00,KMNO,0.03577007185254599,0.03497007185254599,1.7648348967333465,1.7116348967333472
2025-11-02 00:00:00+00:00,KMNO,-0.02689130082617852,-0.02769130082617852,1.737943595907168,1.6839435959071687
2025-11-03 00:00:00+00:00,KMNO,-0.04644581321791241,-0.04644581321791241,1.6914977826892557,1.6374977826892563
2025-11-04 00:00:00+00:00,KMNO,0.00820530726256985,0.00820530726256985,1.6997030899518255,1.6457030899518261
2025-11-05 00:00:00+00:00,KMNO,-0.06805194805194792,-0.06885194805194791,1.6316511418998776,1.5768511418998783
2025-11-06 00:00:00+00:00,KMNO,-0.0149156939040207,-0.015715693904020698,1.616735447995857,1.5611354479958577
2025-11-07 00:00:00+00:00,KMNO,-0.00691244239631339,-0.00771244239631339,1.6098230055995435,1.5534230055995444
2025-11-08 00:00:00+00:00,KMNO,0.023046747303040238,0.023046747303040238,1.6328697529025837,1.5764697529025846
2025-11-09 00:00:00+00:00,KMNO,0.047013551949138366,0.046213551949138364,1.679883304851722,1.622683304851723
2025-11-10 00:00:00+00:00,KMNO,-0.01454138702460872,-0.015341387024608721,1.6653419178271134,1.6073419178271144
2025-11-11 00:00:00+00:00,KMNO,0.05134666876673499,0.05134666876673499,1.7166885865938484,1.6586885865938494
2025-11-12 00:00:00+00:00,KMNO,-0.004980906524987616,-0.0057809065249876165,1.7117076800688609,1.6529076800688618
2025-11-13 00:00:00+00:00,KMNO,0.012681461705322805,0.011881461705322805,1.7243891417741837,1.6647891417741847
2025-11-14 00:00:00+00:00,KMNO,-0.04884231874260614,-0.04964231874260614,1.6755468230315775,1.6151468230315786
2025-11-15 00:00:00+00:00,KMNO,0.017412935323383172,0.017412935323383172,1.6929597583549607,1.6325597583549618
2025-11-16 00:00:00+00:00,KMNO,-0.07265106531610199,-0.07265106531610199,1.6203086930388588,1.5599086930388597
2025-11-17 00:00:00+00:00,KMNO,0.01261770244821081,0.01261770244821081,1.6329263954870696,1.5725263954870705
2025-11-18 00:00:00+00:00,KMNO,0.030872233587502462,0.030872233587502462,1.663798629074572,1.603398629074573
2025-11-19 00:00:00+00:00,KMNO,0.018040772145047845,0.017240772145047847,1.6818394012196198,1.6206394012196208
2025-11-20 00:00:00+00:00,KMNO,0.0536468859085063,0.0536468859085063,1.735486287128126,1.674286287128127
2025-11-21 00:00:00+00:00,KMNO,0.04853426519122506,0.04853426519122506,1.784020552319351,1.722820552319352
2025-11-22 00:00:00+00:00,KMNO,-0.03550295857988184,-0.03550295857988184,1.7485175937394692,1.6873175937394702
2025-11-23 00:00:00+00:00,KMNO,0.013990147783251139,0.013190147783251139,1.7625077415227204,1.7005077415227214
2025-11-24 00:00:00+00:00,KMNO,0.12067625340069954,0.12067625340069954,1.88318399492342,1.821183994923421
2025-11-25 00:00:00+00:00,KMNO,-0.0067626148777526485,-0.007562614877752649,1.8764213800456673,1.8136213800456684
2025-11-26 00:00:00+00:00,KMNO,-0.05528763348260424,-0.05528763348260424,1.821133746563063,1.7583337465630642
2025-11-27 00:00:00+00:00,KMNO,-0.0053859964093356805,-0.0053859964093356805,1.8157477501537274,1.7529477501537285
2025-11-28 00:00:00+00:00,KMNO,0.012499999999999956,0.012499999999999956,1.8282477501537273,1.7654477501537285
2025-11-29 00:00:00+00:00,KMNO,-0.016932434653953665,-0.017732434653953664,1.8113153154997736,1.7477153154997749
2025-11-30 00:00:00+00:00,KMNO,0.0031772575250835766,0.0023772575250835767,1.8144925730248573,1.7500925730248584
2025-12-01 00:00:00+00:00,KMNO,0.029357490353967508,0.029357490353967508,1.8438500633788248,1.779450063378826
2025-12-02 00:00:00+00:00,KMNO,0.07345316280677494,0.07265316280677495,1.9173032261855998,1.852103226185601
2025-12-03 00:00:00+00:00,KMNO,-0.013041378199967868,-0.013841378199967868,1.904261847985632,1.8382618479856332
2025-12-04 00:00:00+00:00,KMNO,-0.010171646535282908,-0.010971646535282908,1.8940902014503491,1.8272902014503503
2025-12-05 00:00:00+00:00,KMNO,0.0028901734104045396,0.0028901734104045396,1.8969803748607537,1.8301803748607548
2025-12-06 00:00:00+00:00,KMNO,0.009606147934678289,0.008806147934678288,1.906586522795432,1.8389865227954332
2025-12-07 00:00:00+00:00,KMNO,0.00856773359198204,0.00776773359198204,1.915154256387414,1.8467542563874153
2025-12-08 00:00:00+00:00,KMNO,0.01570764545600256,0.01570764545600256,1.9308619018434166,1.8624619018434179
2025-12-09 00:00:00+00:00,KMNO,0.02398611330282463,0.02318611330282463,1.9548480151462413,1.8856480151462425
2025-12-10 00:00:00+00:00,KMNO,0.012126111560226471,0.011326111560226471,1.9669741267064678,1.896974126706469
2025-12-11 00:00:00+00:00,KMNO,-0.006709265175718904,-0.006709265175718904,1.960264861530749,1.89026486153075
2025-12-12 00:00:00+00:00,KMNO,-0.006432936635574205,-0.007232936635574205,1.9538319248951748,1.883031924895176
2025-12-13 00:00:00+00:00,KMNO,-0.005752636625119822,-0.006552636625119823,1.9480792882700548,1.876479288270056
2025-12-14 00:00:00+00:00,KMNO,-0.013982642237222676,-0.013982642237222676,1.9340966460328322,1.8624966460328334
2025-12-15 00:00:00+00:00,KMNO,-0.0327628361858191,-0.0327628361858191,1.9013338098470132,1.8297338098470144
2025-12-16 00:00:00+00:00,KMNO,-0.008931580721267207,-0.008931580721267207,1.892402229125746,1.8208022291257473
2025-12-17 00:00:00+00:00,KMNO,0.06359462676415573,0.06279462676415573,1.955996855889902,1.883596855889903
2025-12-18 00:00:00+00:00,KMNO,-0.028690757218086005,-0.029490757218086004,1.9273060986718158,1.854106098671817
2025-12-19 00:00:00+00:00,KMNO,-0.03159469059637321,-0.03159469059637321,1.8957114080754427,1.8225114080754437
2025-12-20 00:00:00+00:00,KMNO,0.00540540540540535,0.00540540540540535,1.901116813480848,1.827916813480849
2025-12-21 00:00:00+00:00,KMNO,-0.029185867895545337,-0.029185867895545337,1.8719309455853028,1.7987309455853038
2025-12-22 00:00:00+00:00,KMNO,-0.024327531645569667,-0.024327531645569667,1.847603413939733,1.774403413939734
2025-12-23 00:00:00+00:00,KMNO,0.01723089397932287,0.01643089397932287,1.864834307919056,1.790834307919057
2025-12-24 00:00:00+00:00,KMNO,0.034240924092409086,0.033440924092409084,1.899075232011465,1.8242752320114661
2025-12-25 00:00:00+00:00,KMNO,0.007977662544874309,0.0071776625448743085,1.9070528945563394,1.8314528945563404
2025-12-26 00:00:00+00:00,KMNO,0.0058303176517893185,0.005030317651789318,1.9128832122081287,1.8364832122081298
2025-12-27 00:00:00+00:00,KMNO,-0.018189086548071165,-0.018989086548071164,1.8946941256600576,1.8174941256600587
2025-12-28 00:00:00+00:00,KMNO,-0.0017667844522968323,-0.0025667844522968323,1.8929273412077607,1.814927341207762
2025-12-29 00:00:00+00:00,KMNO,-0.05172074729596865,-0.05252074729596865,1.841206593911792,1.7624065939117934
2025-12-30 00:00:00+00:00,KMNO,0.11387434554973819,0.11307434554973819,1.9550809394615303,1.8754809394615317
2025-12-31 00:00:00+00:00,KMNO,0.05086452912539863,0.050064529125398625,2.005945468586929,1.9255454685869304
2026-01-01 00:00:00+00:00,KMNO,-0.0008843296781040344,-0.0008843296781040344,2.005061138908825,1.9246611389088264
2026-01-02 00:00:00+00:00,KMNO,-0.06820993108323026,-0.06820993108323026,1.9368512078255946,1.8564512078255961
2026-01-03 00:00:00+00:00,KMNO,0.0028122415219188346,0.0028122415219188346,1.9396634493475133,1.859263449347515
2026-01-04 00:00:00+00:00,KMNO,-0.0011612475116125065,-0.0019612475116125064,1.9385022018359008,1.8573022018359027
2026-01-05 00:00:00+00:00,KMNO,0.004484304932735439,0.004484304932735439,1.9429865067686363,1.861786506768638
2026-01-06 00:00:00+00:00,KMNO,0.005456349206349187,0.004656349206349187,1.9484428559749856,1.8664428559749873
2026-01-07 00:00:00+00:00,KMNO,-0.02826267664172899,-0.02906267664172899,1.9201801793332565,1.8373801793332583
2026-01-08 00:00:00+00:00,KMNO,0.008896492728827976,0.008896492728827976,1.9290766720620844,1.8462766720620862
